id_viagem,id_rota,id_veiculo,id_motorista,mes,km_rodado,retorno_vazio,volume_m3,custo_combustivel,custo_pedagio,custo_manutencao_rateado,faturamento_viagem
ROT-03-00531,ROT-03,VEI-024,MOT-32,2025-10-01,605.2,False,19.2,1176.17,111.07,55.62,6727.0
ROT-03-00532,ROT-03,VEI-054,MOT-29,2025-05-01,610.2,False,24.2,1293.46,191.68,51.81,6725.03
ROT-03-00533,ROT-03,VEI-033,MOT-20,2025-05-01,611.0,False,28.9,1247.41,188.23,69.38,7917.39
ROT-03-00534,ROT-03,VEI-051,MOT-45,2025-05-01,612.2,True,27.7,1138.68,181.49,53.41,4669.6
ROT-03-00535,ROT-03,VEI-045,MOT-01,2025-05-01,605.6,False,24.3,1159.93,188.98,72.63,9052.4
ROT-03-00536,ROT-03,VEI-056,MOT-42,2025-12-01,599.4,False,20.2,1189.19,155.65,89.2,6710.14
ROT-03-00537,ROT-03,VEI-058,MOT-02,2025-07-01,597.6,False,25.0,1235.76,173.64,68.46,7939.46
ROT-03-00538,ROT-03,VEI-045,MOT-25,2025-04-01,588.0,False,26.0,1223.29,146.66,58.18,6586.7
ROT-03-00539,ROT-03,VEI-004,MOT-04,2025-03-01,607.1,False,29.1,1195.41,123.88,58.68,8952.03
ROT-03-00540,ROT-03,VEI-058,MOT-23,2025-08-01,606.2,False,27.0,1136.98,184.62,76.72,8489.36
ROT-03-00541,ROT-03,VEI-057,MOT-26,2025-09-01,599.0,False,19.9,1171.56,149.85,79.92,7123.43
ROT-03-00542,ROT-03,VEI-051,MOT-23,2025-10-01,603.8,False,28.4,1156.96,169.32,60.06,7070.37
ROT-03-00543,ROT-03,VEI-055,MOT-25,2025-11-01,607.6,False,25.2,1221.06,112.63,88.01,8329.55
ROT-03-00544,ROT-03,VEI-048,MOT-03,2025-05-01,587.7,False,24.4,1136.62,113.65,53.48,7918.77
ROT-03-00545,ROT-03,VEI-051,MOT-06,2025-09-01,618.5,False,21.9,1282.91,160.81,85.04,8243.27
ROT-03-00546,ROT-03,VEI-002,MOT-12,2025-05-01,602.4,False,21.8,1169.89,183.28,71.96,7396.85
ROT-03-00547,ROT-03,VEI-012,MOT-16,2025-02-01,612.8,False,18.9,1323.08,191.01,72.78,8324.37
ROT-03-00548,ROT-03,VEI-027,MOT-31,2025-12-01,597.3,False,25.8,1197.76,178.31,60.67,7494.3
ROT-03-00549,ROT-03,VEI-051,MOT-16,2025-07-01,619.7,False,21.2,1225.91,145.87,87.22,7122.63
ROT-03-00550,ROT-03,VEI-055,MOT-28,2025-02-01,615.9,False,21.4,1225.63,145.94,88.35,7970.57
ROT-03-00551,ROT-03,VEI-011,MOT-36,2025-01-01,613.1,False,24.4,1142.18,118.87,62.26,7692.39
ROT-03-00552,ROT-03,VEI-025,MOT-34,2025-08-01,590.5,False,29.6,1108.0,91.04,83.2,6510.83
ROT-03-00553,ROT-03,VEI-058,MOT-08,2025-09-01,600.6,False,29.3,1213.36,202.54,72.98,8929.81
ROT-03-00554,ROT-03,VEI-045,MOT-03,2025-07-01,598.5,False,25.5,1137.04,104.53,63.49,8082.86
ROT-03-00555,ROT-03,VEI-006,MOT-33,2025-03-01,590.0,False,28.5,1151.9,187.05,76.89,7503.61
ROT-03-00556,ROT-03,VEI-056,MOT-02,2025-12-01,615.3,False,25.5,1206.11,185.99,88.73,9033.12
ROT-03-00557,ROT-03,VEI-003,MOT-18,2025-03-01,622.5,False,27.7,1409.06,106.73,84.42,9075.74
ROT-03-00558,ROT-03,VEI-010,MOT-10,2025-07-01,594.4,False,28.4,1046.77,94.77,77.98,8805.46
ROT-03-00559,ROT-03,VEI-006,MOT-04,2025-01-01,592.6,False,29.5,1203.14,187.69,73.74,8840.0
ROT-03-00560,ROT-03,VEI-035,MOT-30,2025-12-01,597.4,False,22.0,1021.02,90.07,51.15,7014.35
ROT-03-00561,ROT-03,VEI-040,MOT-23,2025-09-01,611.1,False,22.8,1398.45,130.57,62.95,8213.32
ROT-03-00562,ROT-03,VEI-009,MOT-19,2025-06-01,613.7,False,29.7,1403.97,206.17,61.8,8572.52
ROT-03-00563,ROT-03,VEI-012,MOT-04,2025-09-01,590.8,False,24.8,1120.13,103.65,74.01,8108.69
ROT-03-00564,ROT-03,VEI-020,MOT-30,2025-09-01,603.0,False,27.4,1166.44,136.05,62.99,8222.14
ROT-03-00565,ROT-03,VEI-047,MOT-43,2025-05-01,590.3,False,26.3,1175.42,117.6,61.37,7065.76
ROT-03-00566,ROT-03,VEI-056,MOT-37,2025-12-01,610.0,False,28.6,1185.96,188.49,89.86,8652.17
ROT-03-00567,ROT-03,VEI-049,MOT-05,2025-06-01,594.7,False,18.6,1183.26,142.03,61.06,7438.15
ROT-03-00568,ROT-03,VEI-060,MOT-33,2025-12-01,616.7,False,18.2,1293.44,137.74,57.12,8512.13
ROT-03-00569,ROT-03,VEI-013,MOT-25,2025-03-01,601.9,False,25.4,1098.25,130.87,49.77,7062.68
ROT-03-00570,ROT-03,VEI-017,MOT-17,2025-10-01,593.9,False,19.4,1326.22,134.85,59.65,8646.15
ROT-03-00571,ROT-03,VEI-017,MOT-20,2025-10-01,612.4,False,28.9,1234.78,92.87,88.0,7221.91
ROT-03-00572,ROT-03,VEI-017,MOT-41,2025-05-01,597.8,False,23.1,1232.19,190.62,58.98,8096.33
ROT-03-00573,ROT-03,VEI-035,MOT-36,2025-09-01,592.1,False,18.2,1269.69,138.18,77.21,7536.41
ROT-03-00574,ROT-03,VEI-056,MOT-35,2025-02-01,607.5,False,22.5,1221.11,211.19,69.32,7439.61
ROT-03-00575,ROT-03,VEI-049,MOT-12,2025-07-01,617.8,False,18.5,1304.7,171.83,54.75,8102.89
ROT-03-00576,ROT-03,VEI-056,MOT-06,2025-06-01,605.7,False,27.6,1175.41,192.31,48.97,8705.26
ROT-03-00577,ROT-03,VEI-035,MOT-43,2025-12-01,592.9,False,24.8,1194.68,108.2,80.4,7662.2
ROT-03-00578,ROT-03,VEI-029,MOT-20,2025-03-01,599.8,False,24.4,1216.35,182.28,62.11,8082.88
ROT-03-00579,ROT-03,VEI-038,MOT-25,2025-10-01,596.2,False,22.8,1263.85,176.45,50.86,8081.5
ROT-03-00580,ROT-03,VEI-021,MOT-18,2025-11-01,598.6,False,26.4,1242.16,143.04,68.75,7382.96
ROT-03-00581,ROT-03,VEI-015,MOT-26,2025-05-01,616.3,False,23.4,1126.92,115.86,61.62,7747.9
ROT-03-00582,ROT-03,VEI-020,MOT-06,2025-09-01,592.9,False,18.7,1138.72,166.71,85.1,7036.96
ROT-03-00583,ROT-03,VEI-012,MOT-02,2025-05-01,612.3,False,29.4,1279.67,97.92,89.69,7582.55
ROT-03-00584,ROT-03,VEI-008,MOT-07,2025-10-01,603.4,False,22.7,1217.6,169.13,49.23,8826.59
ROT-03-00585,ROT-03,VEI-026,MOT-24,2025-03-01,612.7,False,22.3,1068.61,101.02,49.24,8195.85
ROT-03-00586,ROT-03,VEI-020,MOT-22,2025-10-01,592.3,False,23.2,1119.3,173.6,64.29,6901.72
ROT-03-00587,ROT-03,VEI-031,MOT-15,2025-09-01,602.5,True,21.7,1343.05,100.06,66.61,4282.8
ROT-03-00588,ROT-03,VEI-043,MOT-26,2025-06-01,594.5,False,24.2,1151.91,89.5,71.19,8591.04
ROT-03-00589,ROT-03,VEI-005,MOT-36,2025-01-01,588.5,False,21.8,1200.54,190.59,59.9,8466.64
ROT-03-00590,ROT-03,VEI-033,MOT-40,2025-03-01,595.9,False,28.9,1180.47,194.7,74.19,6564.86
ROT-03-00591,ROT-03,VEI-033,MOT-07,2025-11-01,606.0,False,28.2,1176.15,153.4,52.87,7498.83
ROT-03-00592,ROT-03,VEI-023,MOT-23,2025-10-01,609.5,False,24.7,1129.75,148.13,76.1,8695.12
ROT-03-00593,ROT-03,VEI-023,MOT-36,2025-04-01,588.3,False,21.9,1167.45,172.87,76.42,6840.1
ROT-03-00594,ROT-03,VEI-028,MOT-44,2025-04-01,618.2,False,26.4,1229.48,166.55,59.53,8452.76
ROT-03-00595,ROT-03,VEI-047,MOT-28,2025-02-01,589.8,False,26.2,1038.46,144.31,80.0,7522.59
ROT-03-00596,ROT-03,VEI-009,MOT-13,2025-10-01,601.2,True,23.5,1179.67,167.29,51.81,3680.61
ROT-03-00597,ROT-03,VEI-046,MOT-14,2025-08-01,593.2,False,21.7,1401.94,192.48,47.92,8473.17
ROT-03-00598,ROT-03,VEI-018,MOT-37,2025-02-01,616.2,False,24.2,1219.4,126.65,77.16,8450.64
ROT-03-00599,ROT-03,VEI-033,MOT-12,2025-05-01,593.0,False,29.7,1081.96,122.14,75.74,7911.75
ROT-03-00600,ROT-03,VEI-025,MOT-41,2025-01-01,617.2,False,19.8,1398.26,108.91,92.42,9217.07
ROT-03-00601,ROT-03,VEI-032,MOT-05,2025-08-01,614.2,False,19.9,1145.64,108.31,64.65,6993.53
ROT-03-00602,ROT-03,VEI-006,MOT-38,2025-03-01,589.0,False,19.9,1041.07,177.09,78.59,8701.91
ROT-03-00603,ROT-03,VEI-002,MOT-26,2025-01-01,616.0,False,25.8,1146.64,143.45,63.66,6815.63
ROT-03-00604,ROT-03,VEI-044,MOT-22,2025-05-01,598.4,False,29.3,1253.14,150.48,71.24,8704.9
ROT-03-00605,ROT-03,VEI-030,MOT-22,2025-09-01,595.5,False,25.2,1139.5,123.88,66.7,7755.67
ROT-03-00606,ROT-03,VEI-020,MOT-40,2025-03-01,621.9,False,27.6,1386.89,173.51,73.32,8841.82
ROT-03-00607,ROT-03,VEI-016,MOT-02,2025-10-01,601.6,False,24.6,1264.44,141.05,66.01,7837.59
ROT-03-00608,ROT-03,VEI-045,MOT-25,2025-04-01,592.7,False,25.3,1155.1,130.16,72.97,7119.15
ROT-03-00609,ROT-03,VEI-027,MOT-19,2025-12-01,601.0,False,21.4,1265.4,126.01,65.49,7304.62
ROT-03-00610,ROT-03,VEI-010,MOT-37,2025-02-01,599.3,False,25.5,1287.67,106.32,81.78,6784.41
ROT-03-00611,ROT-03,VEI-009,MOT-11,2025-04-01,595.1,True,24.0,1186.36,97.07,74.53,4450.22
ROT-03-00612,ROT-03,VEI-008,MOT-02,2025-06-01,609.4,False,28.4,1285.59,155.46,91.04,7376.77
ROT-03-00613,ROT-03,VEI-006,MOT-44,2025-02-01,603.3,False,26.7,1170.23,91.99,60.06,8980.62
ROT-03-00614,ROT-03,VEI-015,MOT-32,2025-04-01,587.6,False,19.7,1169.87,189.49,63.39,6569.51
ROT-03-00615,ROT-03,VEI-018,MOT-34,2025-01-01,602.0,False,19.9,1216.82,130.58,48.64,8277.65
ROT-03-00616,ROT-03,VEI-022,MOT-45,2025-04-01,594.7,False,27.1,1087.83,204.25,68.66,6939.79
ROT-03-00617,ROT-03,VEI-042,MOT-11,2025-02-01,593.3,False,19.1,1216.29,202.34,83.79,7987.98
ROT-03-00618,ROT-03,VEI-025,MOT-15,2025-05-01,590.9,False,18.2,1342.23,89.2,51.63,8853.73
ROT-03-00619,ROT-03,VEI-026,MOT-08,2025-09-01,590.1,False,24.5,1377.04,103.63,63.49,7317.13
ROT-03-00620,ROT-03,VEI-017,MOT-30,2025-06-01,622.5,False,18.3,1252.0,153.63,67.7,8738.23
ROT-03-00621,ROT-03,VEI-059,MOT-45,2025-09-01,610.1,False,19.7,1113.49,121.38,74.76,7171.83
ROT-03-00622,ROT-03,VEI-005,MOT-32,2025-04-01,609.5,False,29.7,1255.32,169.08,74.36,7410.24
ROT-03-00623,ROT-03,VEI-030,MOT-38,2025-03-01,620.1,False,18.6,1381.34,135.23,56.42,8534.25
ROT-03-00624,ROT-03,VEI-039,MOT-29,2025-07-01,619.4,False,29.8,1296.91,163.57,67.23,8613.96
ROT-03-00625,ROT-03,VEI-031,MOT-43,2025-10-01,611.9,False,21.3,1187.23,125.07,69.53,7491.49
ROT-03-00626,ROT-03,VEI-047,MOT-07,2025-01-01,616.0,False,20.9,1137.76,142.31,77.11,6968.87
ROT-03-00627,ROT-03,VEI-038,MOT-17,2025-02-01,620.9,False,27.9,1191.81,196.31,51.03,7517.6
ROT-03-00628,ROT-03,VEI-055,MOT-18,2025-02-01,589.5,False,22.5,973.32,122.05,61.54,8804.7
ROT-03-00629,ROT-03,VEI-051,MOT-22,2025-12-01,603.8,False,27.1,1179.95,155.13,81.46,7742.16
ROT-03-00630,ROT-03,VEI-031,MOT-11,2025-06-01,613.4,False,26.1,1283.86,149.29,57.81,7564.92
ROT-03-00631,ROT-03,VEI-026,MOT-21,2025-02-01,615.8,False,21.2,1220.0,185.97,58.98,8802.04
ROT-03-00632,ROT-03,VEI-051,MOT-41,2025-02-01,592.1,False,21.0,1187.48,201.86,55.64,7820.75
ROT-03-00633,ROT-03,VEI-031,MOT-18,2025-06-01,605.5,False,25.3,1303.25,200.64,84.72,7943.11
ROT-03-00634,ROT-03,VEI-006,MOT-40,2025-10-01,592.1,False,24.3,1243.89,104.94,78.39,7664.43
ROT-03-00635,ROT-03,VEI-045,MOT-25,2025-03-01,622.2,False,23.5,1161.94,144.48,83.84,8186.3
ROT-03-00636,ROT-03,VEI-018,MOT-21,2025-07-01,619.7,False,19.5,1253.08,163.23,54.15,7816.93
ROT-03-00637,ROT-03,VEI-028,MOT-33,2025-02-01,589.3,False,23.8,1156.24,183.2,58.27,8086.81
ROT-03-00638,ROT-03,VEI-054,MOT-21,2025-10-01,591.5,False,19.7,1143.92,147.17,47.72,7645.07
ROT-03-00639,ROT-03,VEI-059,MOT-25,2025-12-01,597.6,False,24.4,1272.14,113.61,87.18,7616.73
ROT-03-00640,ROT-03,VEI-050,MOT-37,2025-01-01,590.6,False,25.0,1137.25,166.9,73.87,7643.33
ROT-03-00641,ROT-03,VEI-054,MOT-28,2025-07-01,602.3,False,27.1,1105.85,98.05,74.53,8730.13
ROT-03-00642,ROT-03,VEI-040,MOT-25,2025-11-01,594.9,False,20.2,1082.76,144.21,71.53,7806.86
ROT-03-00643,ROT-03,VEI-020,MOT-40,2025-11-01,620.1,False,22.3,1066.26,115.95,80.9,7259.04
ROT-03-00644,ROT-03,VEI-028,MOT-09,2025-08-01,590.2,False,22.4,1223.06,108.31,67.38,8554.42
ROT-03-00645,ROT-03,VEI-053,MOT-25,2025-06-01,613.3,False,19.2,1088.62,212.14,66.45,8470.87
ROT-03-00646,ROT-03,VEI-034,MOT-26,2025-11-01,622.3,False,19.1,1159.26,206.58,59.14,8299.65
ROT-03-00647,ROT-03,VEI-059,MOT-39,2025-09-01,610.0,False,23.1,1257.11,202.17,75.0,9130.33
ROT-03-00648,ROT-03,VEI-019,MOT-02,2025-09-01,610.9,False,18.0,1233.85,135.29,51.33,8526.99
ROT-03-00649,ROT-03,VEI-053,MOT-33,2025-10-01,622.6,False,20.1,1144.0,135.92,63.06,8549.52
ROT-03-00650,ROT-03,VEI-051,MOT-10,2025-10-01,597.0,False,21.9,1147.65,167.91,81.24,8274.83
ROT-03-00651,ROT-03,VEI-057,MOT-13,2025-09-01,621.8,False,29.6,1299.05,139.19,82.21,9245.66
ROT-03-00652,ROT-03,VEI-018,MOT-23,2025-05-01,599.6,True,28.9,1229.32,104.62,66.63,4010.97
ROT-03-00653,ROT-03,VEI-041,MOT-08,2025-04-01,599.5,False,29.3,1185.34,159.06,79.2,8291.01
ROT-03-00654,ROT-03,VEI-037,MOT-41,2025-08-01,599.4,False,20.1,1334.89,184.4,56.58,7766.09
ROT-03-00655,ROT-03,VEI-021,MOT-05,2025-01-01,621.4,False,21.4,1236.33,100.42,84.71,8154.17
ROT-03-00656,ROT-03,VEI-034,MOT-17,2025-11-01,596.3,False,19.7,1340.16,96.83,87.2,7343.93
ROT-03-00657,ROT-03,VEI-013,MOT-35,2025-08-01,597.4,False,20.8,1205.59,123.12,49.69,8581.47
ROT-03-00658,ROT-03,VEI-047,MOT-05,2025-02-01,593.5,False,19.9,1197.26,197.38,49.71,7044.92
ROT-03-00659,ROT-03,VEI-056,MOT-15,2025-09-01,601.8,False,28.0,1247.79,202.53,72.36,8405.89
ROT-03-00660,ROT-03,VEI-017,MOT-43,2025-12-01,613.8,False,27.9,1208.0,127.22,50.38,8626.43
ROT-03-00661,ROT-03,VEI-050,MOT-33,2025-11-01,587.6,False,27.4,1033.77,188.74,69.92,8702.84
ROT-03-00662,ROT-03,VEI-057,MOT-32,2025-01-01,587.7,False,27.8,1209.9,105.3,68.06,7282.63
ROT-03-00663,ROT-03,VEI-052,MOT-45,2025-12-01,600.8,False,25.3,1059.66,136.48,61.36,8782.95
ROT-03-00664,ROT-03,VEI-003,MOT-22,2025-03-01,622.3,False,20.5,1370.89,112.79,56.95,8432.34
ROT-03-00665,ROT-03,VEI-053,MOT-09,2025-08-01,587.9,False,29.6,1230.24,172.56,76.18,7738.96
ROT-03-00666,ROT-03,VEI-006,MOT-19,2025-09-01,594.2,False,27.5,1382.81,112.97,69.06,8173.25
ROT-03-00667,ROT-03,VEI-018,MOT-44,2025-11-01,605.9,False,22.2,1097.72,202.21,73.2,8297.78
ROT-03-00668,ROT-03,VEI-044,MOT-07,2025-01-01,597.7,False,26.7,1129.91,138.1,63.4,8705.01
ROT-03-00669,ROT-03,VEI-026,MOT-13,2025-07-01,606.3,False,23.2,1280.61,124.69,77.48,7264.64
ROT-03-00670,ROT-03,VEI-001,MOT-09,2025-02-01,620.0,False,24.9,1096.35,104.07,67.35,8806.35
ROT-03-00671,ROT-03,VEI-008,MOT-42,2025-04-01,614.7,False,26.5,1229.7,99.66,54.52,8972.59
ROT-03-00672,ROT-03,VEI-027,MOT-32,2025-03-01,611.9,False,28.7,1267.07,195.09,90.85,8320.08
ROT-03-00673,ROT-03,VEI-015,MOT-15,2025-03-01,618.9,False,19.1,1247.73,184.83,74.87,7414.29
ROT-03-00674,ROT-03,VEI-036,MOT-09,2025-11-01,610.8,False,18.6,1254.2,157.86,52.99,8668.17
ROT-03-00675,ROT-03,VEI-034,MOT-22,2025-09-01,618.7,False,27.5,1398.95,179.51,91.75,8658.37
ROT-03-00676,ROT-03,VEI-056,MOT-24,2025-03-01,601.2,False,23.2,1078.84,184.35,66.31,8303.79
ROT-03-00677,ROT-03,VEI-010,MOT-19,2025-04-01,589.4,False,18.5,1341.13,109.24,67.21,7261.64
ROT-03-00678,ROT-03,VEI-056,MOT-09,2025-11-01,592.6,False,25.2,1208.7,136.44,86.65,7489.86
ROT-03-00679,ROT-03,VEI-041,MOT-04,2025-01-01,604.4,False,29.1,1232.5,147.11,82.62,7931.57
ROT-03-00680,ROT-03,VEI-028,MOT-42,2025-05-01,600.5,False,26.0,1121.03,177.5,50.13,8492.74
ROT-03-00681,ROT-03,VEI-020,MOT-09,2025-05-01,614.0,False,21.4,1099.34,109.14,83.08,7416.67
ROT-03-00682,ROT-03,VEI-005,MOT-37,2025-07-01,612.3,False,27.3,1166.32,197.97,90.66,6825.88
ROT-03-00683,ROT-03,VEI-005,MOT-03,2025-07-01,597.6,False,24.4,1224.93,181.46,89.09,6929.65
ROT-03-00684,ROT-03,VEI-059,MOT-01,2025-05-01,609.4,False,18.6,1274.42,213.05,54.27,8695.69
ROT-03-00685,ROT-03,VEI-025,MOT-14,2025-11-01,599.6,True,24.3,1179.78,159.74,50.35,4766.13
ROT-03-00686,ROT-03,VEI-057,MOT-27,2025-08-01,607.2,False,29.6,1187.54,190.33,88.86,8121.05
ROT-03-00687,ROT-03,VEI-010,MOT-21,2025-06-01,617.7,False,20.3,1092.43,176.26,90.67,7681.1
ROT-03-00688,ROT-03,VEI-034,MOT-36,2025-10-01,602.0,False,24.6,1106.45,150.55,78.98,6875.72
ROT-03-00689,ROT-03,VEI-060,MOT-31,2025-03-01,612.3,False,28.5,1248.53,185.88,51.04,8045.88
ROT-03-00690,ROT-03,VEI-035,MOT-19,2025-06-01,599.7,False,23.9,1420.18,127.88,79.53,8454.01
ROT-03-00691,ROT-03,VEI-052,MOT-25,2025-01-01,614.2,False,22.3,1208.12,99.65,74.06,9127.62
ROT-03-00692,ROT-03,VEI-010,MOT-44,2025-10-01,603.7,False,22.5,1039.93,205.36,48.39,7928.07
ROT-03-00693,ROT-03,VEI-036,MOT-08,2025-07-01,593.2,False,29.3,1161.75,154.11,51.9,8723.53
ROT-03-00694,ROT-03,VEI-002,MOT-37,2025-12-01,590.5,False,19.0,1122.05,136.54,59.27,7092.39
ROT-03-00695,ROT-03,VEI-023,MOT-16,2025-06-01,594.4,False,25.2,1192.95,154.09,84.01,8293.81
ROT-03-00696,ROT-03,VEI-056,MOT-28,2025-08-01,602.4,False,21.0,1194.03,209.35,71.38,7329.52
ROT-03-00697,ROT-03,VEI-006,MOT-42,2025-07-01,596.7,False,23.4,1241.12,155.1,78.69,8236.69
ROT-03-00698,ROT-03,VEI-003,MOT-44,2025-04-01,605.9,False,19.0,1229.67,191.75,79.59,8983.8
ROT-03-00699,ROT-03,VEI-003,MOT-08,2025-09-01,592.0,False,27.5,1194.65,118.52,65.74,8463.21
ROT-03-00700,ROT-03,VEI-003,MOT-32,2025-05-01,615.4,False,24.6,1247.13,208.61,54.93,6927.63
ROT-03-00701,ROT-03,VEI-043,MOT-04,2025-03-01,605.8,False,21.1,1203.17,205.51,69.93,7290.73
ROT-03-00702,ROT-03,VEI-035,MOT-43,2025-12-01,593.6,False,20.2,1247.36,155.47,51.93,8549.09
ROT-03-00703,ROT-03,VEI-042,MOT-11,2025-04-01,603.2,True,27.1,1179.21,151.04,65.78,4617.86
ROT-03-00704,ROT-03,VEI-015,MOT-40,2025-01-01,605.0,False,24.6,1345.15,177.17,81.71,6959.76
ROT-03-00705,ROT-03,VEI-033,MOT-44,2025-12-01,594.7,False,18.4,1054.83,147.73,71.7,7719.74
ROT-03-00706,ROT-03,VEI-059,MOT-42,2025-07-01,593.3,False,27.1,1180.57,95.78,51.99,7983.09
ROT-03-00707,ROT-03,VEI-047,MOT-25,2025-10-01,607.3,False,26.1,1108.82,186.84,79.7,7249.7
ROT-03-00708,ROT-03,VEI-054,MOT-43,2025-04-01,609.1,False,24.8,1269.75,109.58,81.54,7678.46
ROT-03-00709,ROT-03,VEI-030,MOT-07,2025-01-01,609.7,False,26.6,1080.47,155.1,68.86,7092.36
ROT-03-00710,ROT-03,VEI-009,MOT-21,2025-06-01,587.7,False,27.3,1198.93,187.4,77.53,8743.1
ROT-03-00711,ROT-03,VEI-043,MOT-10,2025-08-01,622.8,False,26.1,1188.72,171.89,64.18,9028.18
ROT-03-00712,ROT-03,VEI-023,MOT-43,2025-08-01,592.7,False,24.7,1312.63,159.34,49.34,7938.85
ROT-03-00713,ROT-03,VEI-051,MOT-07,2025-02-01,602.8,False,27.9,1072.24,169.34,65.69,7013.93
ROT-03-00714,ROT-03,VEI-044,MOT-29,2025-11-01,618.4,False,23.8,1184.53,144.41,76.57,7895.97
ROT-03-00715,ROT-03,VEI-009,MOT-17,2025-01-01,616.6,False,19.5,1157.46,116.87,62.63,8604.69
ROT-03-00716,ROT-03,VEI-016,MOT-40,2025-12-01,605.7,False,29.3,1171.22,153.16,75.78,8601.9
ROT-04-00000,ROT-04,VEI-023,MOT-34,2025-10-01,342.9,True,23.4,605.07,100.76,45.06,2813.86
ROT-04-00001,ROT-04,VEI-037,MOT-36,2025-04-01,362.5,True,22.6,642.66,55.7,49.87,2715.82
ROT-04-00002,ROT-04,VEI-036,MOT-34,2025-09-01,361.0,True,20.9,697.74,120.29,32.57,2935.34
ROT-04-00003,ROT-04,VEI-023,MOT-09,2025-04-01,346.0,True,23.9,650.22,120.48,30.14,2439.67
ROT-04-00004,ROT-04,VEI-057,MOT-25,2025-11-01,351.0,True,23.8,645.24,65.1,49.04,2768.27
ROT-04-00005,ROT-04,VEI-031,MOT-40,2025-11-01,359.5,True,25.8,697.26,101.89,37.32,2408.68
ROT-04-00006,ROT-04,VEI-028,MOT-01,2025-06-01,357.0,True,24.1,671.7,84.96,50.83,2827.68
ROT-04-00007,ROT-04,VEI-055,MOT-38,2025-12-01,344.5,False,26.0,660.42,73.76,50.23,4568.78
ROT-04-00008,ROT-04,VEI-049,MOT-35,2025-07-01,344.2,True,20.9,651.97,74.45,40.96,2182.62
ROT-04-00009,ROT-04,VEI-024,MOT-44,2025-11-01,351.9,True,26.2,639.55,76.97,34.54,2855.93
ROT-04-00010,ROT-04,VEI-020,MOT-45,2025-05-01,346.4,False,22.5,668.1,57.45,31.14,4645.9
ROT-04-00011,ROT-04,VEI-015,MOT-20,2025-02-01,345.9,True,22.4,633.53,63.33,29.25,2390.39
ROT-04-00012,ROT-04,VEI-052,MOT-03,2025-12-01,359.5,True,21.9,689.81,76.43,48.08,2777.29
ROT-04-00013,ROT-04,VEI-021,MOT-41,2025-09-01,356.4,True,20.5,679.34,54.11,52.22,2567.77
ROT-04-00014,ROT-04,VEI-037,MOT-06,2025-09-01,362.5,False,21.5,737.26,120.55,33.28,4611.6
ROT-04-00015,ROT-04,VEI-007,MOT-42,2025-06-01,350.6,True,25.8,675.88,99.11,43.31,2506.76
ROT-04-00016,ROT-04,VEI-053,MOT-01,2025-12-01,348.0,True,26.6,620.15,69.87,28.85,2648.01
ROT-04-00017,ROT-04,VEI-048,MOT-41,2025-01-01,350.2,True,28.5,705.41,69.71,34.87,2598.97
ROT-04-00018,ROT-04,VEI-053,MOT-02,2025-12-01,346.2,True,20.5,684.53,80.41,48.13,2105.47
ROT-04-00019,ROT-04,VEI-044,MOT-34,2025-10-01,347.3,True,18.2,683.33,74.54,44.3,2247.63
ROT-04-00020,ROT-04,VEI-037,MOT-24,2025-10-01,358.0,True,24.6,743.51,120.57,50.98,2210.01
ROT-04-00021,ROT-04,VEI-021,MOT-31,2025-02-01,362.4,True,26.9,667.01,87.18,40.61,2458.75
ROT-04-00022,ROT-04,VEI-018,MOT-36,2025-12-01,343.1,True,26.8,699.08,93.97,35.18,2590.55
ROT-04-00023,ROT-04,VEI-016,MOT-23,2025-08-01,350.6,True,21.0,672.22,98.23,32.27,2764.31
ROT-04-00024,ROT-04,VEI-012,MOT-22,2025-06-01,354.1,True,22.1,736.61,105.93,52.03,2233.93
ROT-04-00025,ROT-04,VEI-031,MOT-28,2025-10-01,343.9,True,29.7,694.7,65.68,37.16,2334.41
ROT-04-00026,ROT-04,VEI-050,MOT-12,2025-10-01,354.6,True,19.1,649.63,120.4,33.24,2323.54
ROT-04-00027,ROT-04,VEI-020,MOT-32,2025-04-01,347.2,True,19.2,750.64,71.93,42.06,2225.49
ROT-04-00028,ROT-04,VEI-039,MOT-43,2025-05-01,354.5,False,19.5,739.14,82.07,36.57,5145.35
ROT-04-00029,ROT-04,VEI-010,MOT-03,2025-11-01,351.7,True,22.8,662.74,69.8,40.51,2381.82
ROT-04-00030,ROT-04,VEI-030,MOT-39,2025-12-01,343.0,False,28.8,738.64,103.85,37.23,4254.3
ROT-04-00031,ROT-04,VEI-045,MOT-30,2025-02-01,348.5,True,22.3,626.54,109.63,38.22,2256.16
ROT-04-00032,ROT-04,VEI-034,MOT-40,2025-02-01,352.5,False,19.9,731.58,63.52,37.2,4867.83
ROT-04-00033,ROT-04,VEI-020,MOT-09,2025-05-01,349.6,True,21.1,797.61,57.66,43.7,2340.71
ROT-04-00034,ROT-04,VEI-013,MOT-01,2025-11-01,348.0,True,22.5,702.27,116.14,48.26,2718.03
ROT-04-00035,ROT-04,VEI-006,MOT-27,2025-02-01,361.6,True,24.0,730.53,122.21,44.39,2294.99
ROT-04-00036,ROT-04,VEI-034,MOT-30,2025-03-01,346.4,False,27.7,672.05,52.01,50.1,5029.41
ROT-04-00037,ROT-04,VEI-051,MOT-12,2025-05-01,362.1,False,29.9,745.4,63.46,50.09,5162.42
ROT-04-00038,ROT-04,VEI-019,MOT-06,2025-09-01,355.1,True,19.8,651.11,115.22,32.72,2658.54
